609,mobile,動きやすい
610,extinct,絶滅した
611,meaningful,意義のある
612,vulnerable,傷つきやすい
613,irrelevant,不適切な
614,ecological,清田英学の
615,exotic,異国の
616,unrelated,無関係の
617,juvenile,少年の
618,conscientious,良心的な
619,literate,読み書きできる
620,ambiguous,あいまいな
621,fragile,壊れやすい
622,superficial,表面的な
623,durable,耐久力のある
624,ongoing,進行中の
625,parental,親の
626,toxic,有毒な
627,suburban,郊外の
628,humanitarian,人道主義的な
629,authentic,本物の
630,coherent,首尾一貫した
631,strategic,戦略の
632,explicit,明白な
633,implicit,暗黙の
634,literal,文字通りの
635,lunar,月の
636,integral,不可欠な
637,aesthetic,美の
638,conspicuous,目につく
639,informative,有益な
640,tribal,部族の
641,considerate,思いやりのある
642,adverse,不利な
643,arbitrary,独断的な
644,invaluable,非常に貴重な
645,spacious,広々とした
646,adolescent,思春期の
647,marginal,最低限の
648,exhaustive,徹底的な
649,extravagant,金遣いの荒い
650,innate,生まれながらの
651,serial,連続的な
652,affirmative,肯定的な
653,compatible,気が合う
654,defective,欠陥のある
655,barren,不毛の
656,frail,虚弱な
657,preventive,予防の
658,credible,信用できる
659,prehistoric,先史時代の
660,finite,有限の
661,pragmatic,実用的な
662,paradoxical,逆説的な
663,archaic,古風な
664,solemn,厳粛な
665,disabled,身体障害のある
666,sterile,殺菌した
667,frantic,取り乱した
668,misleading,人を誤らせる
669,intricate,入り組んだ
670,judicial,司法の
671,redundant,余分な
672,composite,合成の
673,infer,推測する
674,endanger,危険にさらす
675,compute,計算する
676,pollute,汚染する
677,undermine,衰えさせる
678,manipulate,操る
679,collaborate,共同制作する
680,activate,作動させる
681,intrigue,興味をそそる
682,brouwse,拾い読みする
683,oversee,監督する
684,animate,生命を与える
685,maximize,最大にする
686,dub,あだ名をつける
687,mimic,まねる
688,opt,選ぶ
689,evoke,呼び起こす
690,verify,立証する
691,barter,物々交換する
692,terminate,終わらせる
693,surge,殺到する
694,hover,空中に留まる
695,enlighten,啓発する
696,converse,話す
697,evaporate,蒸発する
698,ponder,熟考する
699,assimilate,同化させる
700,misuse,悪用する
701,obstruct,ふさぐ
702,deteriorate,悪化する
703,intimidate,脅迫する
704,subscribe,予約購読する
705,embody,体現する
706,attest,証明する
707,crave,切望する
708,visualize,思い浮かべる
709,incur,被る
710,publicize,公表する
711,poke,つつく
712,redeem,償う
713,validate,有効にする
714,evaquate,避難させる
715,unveil,明かす
716,confound,当惑させる
717,evade,逃れる
718,rig,不正に操作する
719,commemorate,記念する
720,impair,害する
721,dilute,薄める
722,agitate,扇動する
723,solicit,懇願する
724,degrade,評価を落とす
725,peek,そっとのぞく
726,avert,よける
727,denote,意味する
728,deter,やめさせる
729,recur,再発する
730,foretell,予言する
731,diffuse,放散する
732,censor,検閲する
733,stink,悪臭を放つ
734,allot,割り当てる
735,renounce,放棄する
736,swap,交換する
737,allergy,アレルギー
738,stereotype,固定観念
739,extinction,絶滅
740,workplace,職場
741,inequality,不平等
742,playwright,脚本家
743,vaccine,ワクチン
744,diabetes,糖尿病
745,laptop,ノートパソコン
746,infrastructure,基幹施設
747,implication,影響
748,hormone,ホルモン
749,distraction,邪魔
750,syndrome,症候群
751,hygiene,衛生
752,drought,干ばつ
753,norm,標準
754,camouflage,迷彩
755,cuisine,料理
756,obsession,妄想
757,simulation,模擬実験
758,sanction,制裁
759,spectrum,範囲
760,digit,桁
761,momentum,勢い
762,kidney,腎臓
763,spiral,らせん
764,vendor,売り子
765,feat,偉業
766,copyright,著作権
767,refund,払い戻し
768,contamination,汚染
769,germ,細菌
770,irrigation,灌漑
771,flaw,欠陥
772,transit,運送
773,eclipse,（日・月）食
774,scrutiny,綿密な調査
775,discourse,会話
776,disclosure,暴露
777,tuition,授業料
778,icon,偶像
779,specification,仕様書
780,excerpt,抜粋
781,vegetation,植物
782,sanctuary,避難所
783,curb,縁石
784,holocaust,大虐殺
785,morale,士気
786,dynasty,王朝
787,constituent,有権者
788,dissent,意見の相違
789,massacre,大虐殺
790,ordeal,厳しい訓練
791,duplicate,写し
792,plateau,高原
793,antiquity,古代
794,sage,賢人
795,ore,鉱石
796,verge,間際
797,detection,発見
798,suite,一続きの部屋
799,radius,半経
800,congestion,混雑
801,heredity,遺伝
802,parasit,寄生生物
803,mythology,神話
804,syllabus,概要
805,verdict,評決
806,racism,人種差別
807,squad,特捜班
808,reunion,同窓会
809,crest,頂上
810,preoccupation,没頭
811,tutorial,個別指導時間
812,psychiatry,精神医学
813,poultry,家禽
814,semiconductor,半導体
815,reservoir,貯水池
816,petroleum,石油
817,void,虚無感
818,tumor,腫瘍
819,apathy,無感動
820,warranty,保証
821,briefing,簡単な報告
822,retrospect,回想
823,tactics,戦術
824,anarchy,無政府状態
825,assassination,暗殺
826,pact,条約
827,vogue,流行
828,fusion,融合
829,inventory,目録
830,boulevard,大通り
831,tribunal,裁判所
832,depot,倉庫
833,evolutionary,進化の
834,immune,免疫のある
835,renewable,再生可能な
836,chronic,慢性の
837,unprecedented,前例のない
838,sustainable,持続可能な
839,sensory,感覚の
840,robust,強健な
841,privileged,特権のある
842,thermal,熱の
843,obsolete,廃れた
844,premature,早過ぎる
845,intrinsic,本質的な
846,prone,傾向にある
847,notorious,悪名高い
848,humane,思いやりのある
849,exempt,免除された
850,mediocre,良くも悪くもない
851,gifted,優れた才能の持つ
852,multinational,多国籍の
853,lengthy,非常に長い
854,lucrative,儲かる
855,psychic,心霊の
856,naive,世間知らずの
857,scholarly,学術的な
858,skeptical,懐疑的な
859,renowned,有名な
860,surgical,外科の
861,affluent,裕福な
862,frugal,つましい
863,tangible,触れてわかる
864,feudal,封建制の
865,maternal,母らしい
866,adjacent,隣接した
867,radioactive,放射性の
868,erroneous,間違った
869,bizarre,奇妙な
870,fabulous,とても素晴らしい
871,rigorous,厳密な
872,astronomical,けた外れの
873,tentative,狩野
874,supplementary,補足の
875,hospitable,手厚い
876,interim,暫定的な
877,myriad,無数の
878,secular,非宗教的な
879,incidental,主要でない
880,cosmic,宇宙の
881,muscular,筋骨たくましい
882,preparatory,準備の
883,devoid,欠いている
884,discreet,慎重な
885,lethal,致死の
886,futile,無駄な
887,militant,好戦的な
888,dreary,わびしい
889,reciprocal,相互の
890,dubious,怪しい
891,optical,光学の
892,ruthlessness,無慈悲な
893,amiable,感じの良い
894,potent,有力な
895,meager,わずかな
896,cynical,冷笑的な
897,standardize,標準化する
898,retrieve,取り戻す
899,hack,不正侵入する
900,mar,損なう
901,saturate,飽和状態にする
902,worsen,悪化させる
903,lag,遅れる
904,categorize,分類する
905,fluctuate,変動する
906,coexist,共存する
907,quench,癒やす
908,outweigh,勝る
909,deploy,配置する
910,preclude,妨げる
911,ensue,続いて起こる
912,replicate,再現する
913,eradicate,根絶する
914,loom,ぼんやりと現れる
915,impart,添える
916,embed,埋め込む
917,supersede,取って代わる
918,beset,悩ませる
919,articulate,はっきり述べる
920,overload,積みすぎる
921,disperse,追い散らす
922,alleviate,軽減する
923,dispel,追い払う
924,inflate,膨らませる
925,ratify,批准する
926,enact,制定する
927,curtail,削減する
928,succumb,負ける
929,defer,延期する
930,emulate,見習う
931,convene,招集する
932,inhale,吸い込む
933,implant,埋め込む
934,reimburse,払い戻す
935,concur,意見が一致する
936,salvage,救い出す
937,demolish,破壊する
938,transact,処理する
939,tamper,いじる
940,fabricate,でっちあげる
941,impede,妨げる
942,retard,遅らせる
943,panper,甘やかす
944,appraise,評価する
945,necessitate,必要とする
946,relinquish,断念する
947,jeopardize,危険にさらす
948,abstain,棄権する
949,savor,味わう
950,redress,是正する
951,forfeit,罰として失う
952,waive,放棄する
953,renovate,改装する
954,deduce,推定する
955,revamp,刷新する
956,ignite,火をつける
957,pertain,関係する
958,eject,追い出す
959,encompass,網羅する
960,veto,拒否する
961,haven,保護区
962,predator,捕食動物
963,primate,霊長類
964,obesity,肥満
965,rhyme,韻
966,microbe,微生物
967,dioxide,二酸化物
968,empathy,感情移入
969,grid,格子
970,archive,記録保管所
971,semester,学期
972,drone,小型無人航空機
973,ion,イオン
974,bounty,懸賞金
975,toddler,よちよち歩きの幼児
976,advent,到来
977,dementia,認知症
978,metabolism,新陳代謝
979,shuttle,折り返し運転
980,algae,藻類
981,anthropologist,人類学者
982,symmetry,対称
983,debris,破片
984,paradigm,理論的枠組み
985,skull,頭蓋骨
986,niche,ふさぐ場所
987,physiology,生理学
988,nitrogen,窒素
989,lava,溶岩
990,proximity,近接
991,collateral,担保
992,terrain,地形
993,venue,開催地
994,mandate,命令
995,asthma,喘息
996,hub,中心
997,mutation,突然変異
998,livestock,家畜
999,gadget,道具
1000,dent,へこみ
1001,glossary,用語解説
1002,tuberculosis,結核
1003,menbrane,薄膜
1004,synthesis,統合
1005,enzyme,酵素
1006,precursor,前身
1007,sewage,下水
1008,perimeter,周囲
1009,shortcoming,欠点
1010,affiliate,関連会社
1011,theology,神学
1012,longitude,経度
1013,alloy,合金
1014,chromosome,染色体
1015,fideity,忠誠
1016,sodium,ナトリウム
1017,itinerary,旅程
1018,plight,苦境
1019,surveillance,監視
1020,combustion,燃焼
1021,embargo,禁輸
1022,nausea,吐き気
1023,jargon,専門用語
1024,precipication,降水量
1025,courier,宅配便業者
1026,citation,召喚
1027,asylum,亡命
1028,sediment,沈殿物
1029,referendum,国民投票
1030,solidarity,団結
1031,arthritis,関節炎
1032,cavity,虫歯
1033,flora,植物相
1034,leukemia,白血病
1035,dissertation,論文
1036,mediation,調停
1037,roster,名簿
1038,buffer,和らげるもの
1039,amnesty,恩赦
1040,leverage,影響力
1041,fauna,動物相
1042,philanthropy,慈善活動
1043,concord,一致
1044,zinc,亜鉛
1045,payroll,従業員名簿
1046,insulation,絶縁体
1047,erosion,浸食
1048,arbtration,仲裁
1049,schizophrenia,統合失調病
1050,wizard,名人
1051,pathology,病理学
1052,tenure,在職期間
1053,continency,不慮の出来事
1054,bibliography,参考文献一覧
1055,probation,執行猶予
1056,urine,尿
1057,cognitive,認知の
1058,politic,思慮深い
1059,indigenous,原産の
1060,autonomous,自治の
1061,neural,神経の
1062,sedentary,座ってする
1063,utilitarian,実用本位な
1064,spinal,脊髄の
1065,imperative,必須の
1066,plausible,もっともらしい
1067,ubiquitous,至る所にある
1068,endangered,減滅寸前の
1069,accountable,責任がある
1070,defecient,欠けている
1071,breathtaking,息をのむような
1072,audible,聞こえる
1073,bilateral,二国間の
1074,demographic,人口統計の
1075,repetitive,繰り返しの
1076,culinary,料理の
1077,terrestrial,地球の
1078,infamous,悪名の高い
1079,cardiac,心臓の
1080,empirical,経験による
1081,ultraviolet,紫外線の
1082,wary,用心深い
1083,feasible,実現可能な
1084,peripheral,核心から離れた
1085,volatile,揮発性の
1086,diagonal,斜めの
1087,perennial,永遠の
1088,questionable,疑わしい
1089,foremost,一流の
1090,homogeneous,同種の
1091,pristine,新品同様の
1092,focal,焦点の
1093,benign,良性の
1094,incumbent,現職の
1095,auxiliary,補助の
1096,bogus,偽の
1097,provocative,挑発的な
1098,cardinal,非常に重要な
1099,versatile,多妻の
1100,imminent,差し迫った
1101,miscellaneous,種々雑多な
1102,candid,率直な
1103,devastating,破壊的な
1104,prolific,多作の
1105,transient,つかの間の
1106,prerequisite,前もって必要な
1107,complimentary,無料の
1108,stunning,驚くほど素晴らしい
1109,agile,機敏な
1110,undue,過度の
1111,bland,味気ない
1112,sparse,まばらな
1113,illicit,違法の
1114,covert,秘密の
1115,consecutive,連続した
1116,requisite,必要な
1117,lax,厳しくない
1118,attempted,未遂の
1119,paramount,最重要の
1120,fluorescent,蛍光性の
